unit,conn_index,src_local,src_name,dst_local,dst_name,weight,meaningful
53,6,4,JUNK-S4,21,JUNK-A7,-2.6834315012054812,0
53,7,2,LOCAL_RESOURCE,14,ACTION_Y,-0.7685781426435133,1
53,8,3,SELF_ENERGY,17,MOVE_N,0.6118350779747918,1
53,9,1,RAND,8,CLAMP,0.29505294961394085,1
53,10,12,JUNK-I6,9,DELAY,-2.3424787133396405,0
53,11,13,JUNK-I7,6,ADD,2.4943388164922027,0
53,12,13,JUNK-I7,8,CLAMP,-0.6212347788933988,0
53,13,12,JUNK-I6,21,JUNK-A7,-2.7787713248084964,0
53,14,5,JUNK-S5,12,JUNK-I6,-1.924253059480575,0
53,15,1,RAND,8,CLAMP,0.4204229865413373,1
53,16,8,CLAMP,14,ACTION_Y,-2.2210150456251716,1
53,17,0,CONST,20,MOVE_W,-0.5124668111209448,1
53,18,1,RAND,15,HARVEST,3.4831385235145116,1
53,19,3,SELF_ENERGY,8,CLAMP,-2.8233283486434524,1
53,20,4,JUNK-S4,17,MOVE_N,-1.0458082827234718,0
53,21,13,JUNK-I7,9,DELAY,3.422833948789941,0
53,22,11,JUNK-I5,18,MOVE_S,-3.4191717276528215,0
53,23,5,JUNK-S5,18,MOVE_S,1.9951780755027924,0
53,24,5,JUNK-S5,21,JUNK-A7,-0.716696676534318,0
53,25,5,JUNK-S5,19,MOVE_E,-1.9533066805017243,0
53,26,13,JUNK-I7,6,ADD,2.304391613513596,0
53,27,11,JUNK-I5,16,REPRODUCE,0.7882320627460555,0
53,28,5,JUNK-S5,9,DELAY,3.054902798547319,0
53,29,13,JUNK-I7,6,ADD,0.32361827448347424,0
53,30,12,JUNK-I6,19,MOVE_E,2.314279610583819,0
53,31,1,RAND,13,JUNK-I7,-1.8202459791863765,0
54,0,10,THRESH,9,DELAY,-1.6825464644306771,1
54,1,9,DELAY,18,MOVE_S,2.2682576982940152,1
54,2,2,LOCAL_RESOURCE,19,MOVE_E,-1.446333201086459,1
54,3,3,SELF_ENERGY,7,MUL,-2.6007873775444805,1
54,4,3,SELF_ENERGY,8,CLAMP,-2.045350505081332,1
54,5,3,SELF_ENERGY,9,DELAY,-0.9094515823847164,1
54,6,2,LOCAL_RESOURCE,6,ADD,2.043519394512772,1
54,7,4,JUNK-S4,20,MOVE_W,-3.946287423322245,0
54,8,6,ADD,13,JUNK-I7,-1.5745109408856472,0
54,9,11,JUNK-I5,19,MOVE_E,-2.8683736686300243,0
54,10,13,JUNK-I7,18,MOVE_S,0.39112521744438,0
54,11,6,ADD,19,MOVE_E,1.7542039246803187,1
54,12,1,RAND,8,CLAMP,-3.715933713797418,1
54,13,3,SELF_ENERGY,17,MOVE_N,-1.2991119113742484,1
54,14,4,JUNK-S4,21,JUNK-A7,2.031189916684469,0
54,15,9,DELAY,8,CLAMP,3.782586138492996,1
54,16,1,RAND,17,MOVE_N,3.8541215247047336,1
54,17,2,LOCAL_RESOURCE,18,MOVE_S,-0.5892513809625538,1
54,18,13,JUNK-I7,11,JUNK-I5,-1.0953703421124912,0
54,19,0,CONST,8,CLAMP,-3.205908383434553,1
54,20,5,JUNK-S5,21,JUNK-A7,1.6868190557573168,0
54,21,2,LOCAL_RESOURCE,16,REPRODUCE,0.39417706839197975,1
54,22,5,JUNK-S5,19,MOVE_E,0.1882381664479507,0
54,23,4,JUNK-S4,10,THRESH,2.097598193304239,0
54,24,0,CONST,16,REPRODUCE,-1.8121890926847133,1
54,25,11,JUNK-I5,15,HARVEST,0.9624317148350474,0
54,26,4,JUNK-S4,13,JUNK-I7,-2.795007171849727,0
54,27,13,JUNK-I7,13,JUNK-I7,2.8424939725943785,0
54,28,11,JUNK-I5,11,JUNK-I5,-1.880916776024659,0
54,29,6,ADD,19,MOVE_E,-0.29700613422040467,1
54,30,7,MUL,18,MOVE_S,0.6146427808465834,1
54,31,9,DELAY,18,MOVE_S,3.1832026123844113,1
55,0,0,CONST,20,MOVE_W,-3.6456190679647205,1
55,1,4,JUNK-S4,20,MOVE_W,1.7267372661519211,0
55,2,10,THRESH,10,THRESH,0.36902981658375805,1
55,3,2,LOCAL_RESOURCE,9,DELAY,3.5711539048432877,1
55,4,0,CONST,18,MOVE_S,3.445173497726371,1
55,5,1,RAND,17,MOVE_N,-0.1815240943632313,1
55,6,0,CONST,15,HARVEST,3.0059511093478193,1
55,7,11,JUNK-I5,9,DELAY,2.8952299569689015,0
55,8,9,DELAY,11,JUNK-I5,1.8859218115787224,0
55,9,3,SELF_ENERGY,8,CLAMP,-3.8203070162053283,1
55,10,11,JUNK-I5,21,JUNK-A7,2.869228186895352,0
55,11,11,JUNK-I5,20,MOVE_W,3.4614093447676018,0
55,12,0,CONST,8,CLAMP,-0.6228217413861507,1
55,13,2,LOCAL_RESOURCE,11,JUNK-I5,-0.4226203192236091,0
55,14,7,MUL,10,THRESH,1.3321939756462295,1
55,15,1,RAND,14,ACTION_Y,1.7732474745933409,1
55,16,12,JUNK-I6,20,MOVE_W,2.8089236121707817,0
55,17,12,JUNK-I6,21,JUNK-A7,-0.6318552201910459,0
55,18,0,CONST,7,MUL,3.552842799157689,1
55,19,4,JUNK-S4,17,MOVE_N,0.14477980895413067,0
55,20,5,JUNK-S5,11,JUNK-I5,-1.3382976775414288,0
55,21,0,CONST,7,MUL,-1.511032441175573,1
55,22,9,DELAY,20,MOVE_W,0.6158635212256234,1
55,23,5,JUNK-S5,21,JUNK-A7,1.988097781304361,0
55,24,8,CLAMP,9,DELAY,-0.5361491744743186,1
55,25,9,DELAY,6,ADD,1.175939207129124,1
55,26,11,JUNK-I5,6,ADD,-2.351756340220344,0
55,27,7,MUL,7,MUL,-3.293435468611713,1
55,28,1,RAND,14,ACTION_Y,-1.0384838404492325,1
55,29,10,THRESH,15,HARVEST,-0.6468703268532365,1
55,30,1,RAND,8,CLAMP,-2.4821314127018037,1
55,31,0,CONST,20,MOVE_W,-1.303994872890408,1
56,0,9,DELAY,14,ACTION_Y,0.23792229987487412,1
56,1,0,CONST,21,JUNK-A7,0.19519638660847805,0
56,2,13,JUNK-I7,20,MOVE_W,3.271584215826899,0
56,3,11,JUNK-I5,10,THRESH,3.019501327555162,0
56,4,1,RAND,17,MOVE_N,3.8878139591662344,1
56,5,1,RAND,18,MOVE_S,-3.1051973021637624,1
56,6,0,CONST,21,JUNK-A7,-3.891476180303354,0
56,7,0,CONST,17,MOVE_N,0.4275032807397687,1
56,8,3,SELF_ENERGY,13,JUNK-I7,-1.7433393353068636,0
56,9,6,ADD,13,JUNK-I7,0.4087038789025544,0
56,10,2,LOCAL_RESOURCE,9,DELAY,0.14490188299203466,1
56,11,4,JUNK-S4,13,JUNK-I7,-0.060426648762474444,0
56,12,1,RAND,9,DELAY,-3.619739371929075,1
56,13,2,LOCAL_RESOURCE,18,MOVE_S,3.1768547624134036,1
56,14,3,SELF_ENERGY,18,MOVE_S,0.04443494979705191,1
56,15,5,JUNK-S5,14,ACTION_Y,-2.904629657887509,0
56,16,4,JUNK-S4,17,MOVE_N,-3.880977813043611,0
56,17,5,JUNK-S5,8,CLAMP,1.4482863856929227,0
56,18,9,DELAY,13,JUNK-I7,-3.0812707907345804,0
56,19,10,THRESH,7,MUL,-2.5802789391766106,1
56,20,9,DELAY,17,MOVE_N,3.642445142979217,1
56,21,6,ADD,9,DELAY,-2.616534928434095,1
56,22,4,JUNK-S4,17,MOVE_N,-0.7470931119724112,0
56,23,7,MUL,18,MOVE_S,-3.608630634479812,1
56,24,4,JUNK-S4,14,ACTION_Y,1.955381939146092,0
56,25,11,JUNK-I5,10,THRESH,-3.8736533707693717,0
56,26,10,THRESH,19,MOVE_E,-3.1359599597155676,1
56,27,4,JUNK-S4,15,HARVEST,3.4379711294900357,0
56,28,3,SELF_ENERGY,13,JUNK-I7,2.7464217047639394,0
56,29,5,JUNK-S5,13,JUNK-I7,-0.9283730582598346,0
56,30,0,CONST,17,MOVE_N,-0.17517624439222387,1
56,31,0,CONST,6,ADD,0.7577135532700583,1
57,0,4,JUNK-S4,13,JUNK-I7,-2.974700155644398,0
57,1,6,ADD,19,MOVE_E,-3.3643604846339303,1
57,2,1,RAND,8,CLAMP,0.5709402752769555,1
57,3,4,JUNK-S4,19,MOVE_E,-1.7291787469100008,0
57,4,9,DELAY,18,MOVE_S,3.916501358073672,1
57,5,2,LOCAL_RESOURCE,8,CLAMP,3.934080019531846,1
57,6,8,CLAMP,8,CLAMP,-3.15378276924955,1
57,7,10,THRESH,8,CLAMP,1.3077791680654316,1
57,8,6,ADD,10,THRESH,-0.1685842463454085,1
57,9,10,THRESH,14,ACTION_Y,1.7638477736747338,1
57,10,5,JUNK-S5,13,JUNK-I7,2.736777855769524,0
57,11,5,JUNK-S5,8,CLAMP,-3.346781823175756,0
57,12,7,MUL,6,ADD,3.884273812067019,1
57,13,8,CLAMP,21,JUNK-A7,-2.6111636707663197,0
57,14,13,JUNK-I7,11,JUNK-I5,0.3077486495559557,0
57,15,8,CLAMP,15,HARVEST,1.0029602954191716,1
57,16,6,ADD,12,JUNK-I6,1.5248268074587237,0
57,17,11,JUNK-I5,13,JUNK-I7,2.348704489272744,0
57,18,6,ADD,16,REPRODUCE,0.8961455122531815,1
57,19,10,THRESH,17,MOVE_N,-0.14990691854609822,1
57,20,7,MUL,7,MUL,-0.6712851344340343,1
57,21,5,JUNK-S5,19,MOVE_E,0.8528092287972655,0
57,22,5,JUNK-S5,12,JUNK-I6,1.608081301309244,0
57,23,8,CLAMP,10,THRESH,-2.1051667836542864,1
57,24,1,RAND,21,JUNK-A7,1.8822595904416028,0
57,25,10,THRESH,16,REPRODUCE,3.5732291634876554,1
57,26,5,JUNK-S5,19,MOVE_E,2.480056154057436,0
57,27,11,JUNK-I5,18,MOVE_S,1.7741019928586688,0
57,28,0,CONST,15,HARVEST,3.051728873561815,1
57,29,8,CLAMP,17,MOVE_N,2.595049897762993,1
57,30,10,THRESH,18,MOVE_S,-3.084810937833796,1
57,31,1,RAND,20,MOVE_W,1.4517044587542345,1
58,0,12,JUNK-I6,12,JUNK-I6,3.8325144199957273,0
58,1,13,JUNK-I7,21,JUNK-A7,1.1047700430310983,0
58,2,1,RAND,16,REPRODUCE,3.7405926694540237,1
58,3,11,JUNK-I5,7,MUL,-1.9196142460402235,0
58,4,7,MUL,15,HARVEST,-3.6124149296548356,1
58,5,5,JUNK-S5,20,MOVE_W,1.6049073763237403,0
58,6,0,CONST,21,JUNK-A7,3.3729056672872098,0
58,7,3,SELF_ENERGY,17,MOVE_N,-0.826807458723716,1
58,8,0,CONST,16,REPRODUCE,-1.740043336283456,1
58,9,9,DELAY,11,JUNK-I5,-0.47584459974974824,0
58,10,4,JUNK-S4,17,MOVE_N,1.8982512894070254,0
58,11,5,JUNK-S5,14,ACTION_Y,0.520767845698416,0
58,12,1,RAND,7,MUL,-2.129703665272988,1
58,13,8,CLAMP,11,JUNK-I5,3.795770134586627,0
58,14,5,JUNK-S5,9,DELAY,-0.12305063020722068,0
58,15,7,MUL,14,ACTION_Y,-1.0688802758873257,1
58,16,1,RAND,11,JUNK-I5,-1.0406811731315042,0
58,17,2,LOCAL_RESOURCE,7,MUL,-0.8347422711874752,1
58,18,10,THRESH,9,DELAY,-1.7511520737327189,1
58,19,2,LOCAL_RESOURCE,17,MOVE_N,-0.4483779412213508,1
58,20,11,JUNK-I5,20,MOVE_W,-0.2696615497299112,0
58,21,11,JUNK-I5,10,THRESH,-1.4110538041322063,0
58,22,10,THRESH,6,ADD,-3.661488692892239,1
58,23,10,THRESH,6,ADD,-1.1766716513565478,1
58,24,6,ADD,6,ADD,0.4483779412213508,1
58,25,8,CLAMP,13,JUNK-I7,2.978972746971038,0
58,26,5,JUNK-S5,13,JUNK-I7,2.083437604907376,0
58,27,1,RAND,16,REPRODUCE,1.5087130344553972,1
58,28,9,DELAY,21,JUNK-A7,1.6542252876369519,0
58,29,12,JUNK-I6,19,MOVE_E,3.883175145725883,0
58,30,8,CLAMP,20,MOVE_W,-1.1499374370555742,1
58,31,6,ADD,19,MOVE_E,-1.9856563005462813,1
59,0,13,JUNK-I7,14,ACTION_Y,-3.7989440595721304,0
59,1,7,MUL,16,REPRODUCE,-0.061037018951994385,1
59,2,7,MUL,20,MOVE_W,-1.4506057924130986,1
59,3,4,JUNK-S4,21,JUNK-A7,1.3287759025849177,0
59,4,0,CONST,10,THRESH,0.8546403393658254,1
59,5,6,ADD,8,CLAMP,3.76281014435255,1
59,6,2,LOCAL_RESOURCE,10,THRESH,-0.6560258796960357,1
59,7,9,DELAY,18,MOVE_S,-2.860072634052553,1
59,8,8,CLAMP,17,MOVE_N,-3.9377422406689657,1
59,9,7,MUL,20,MOVE_W,-3.9516586809900205,1
59,10,4,JUNK-S4,19,MOVE_E,-1.5052949613940856,0
59,11,5,JUNK-S5,15,HARVEST,0.17859431745353557,0
59,12,9,DELAY,14,ACTION_Y,-3.648304696798608,1
59,13,13,JUNK-I7,6,ADD,-1.4507278664510026,0
59,14,5,JUNK-S5,19,MOVE_E,2.89242225409711,0
59,15,12,JUNK-I6,18,MOVE_S,2.2870571001312294,0
59,16,1,RAND,19,MOVE_E,-0.28431043427838987,1
59,17,9,DELAY,15,HARVEST,1.206579790643025,1
59,18,4,JUNK-S4,10,THRESH,-3.0785851619006928,0
59,19,3,SELF_ENERGY,21,JUNK-A7,2.0028687398907437,0
59,20,0,CONST,8,CLAMP,0.9706106753746147,1
59,21,4,JUNK-S4,13,JUNK-I7,-1.6703390606402784,0
59,22,4,JUNK-S4,21,JUNK-A7,1.7932676168095951,0
59,23,8,CLAMP,7,MUL,0.9226355784783471,1
59,24,3,SELF_ENERGY,15,HARVEST,2.827478865932188,1
59,25,2,LOCAL_RESOURCE,9,DELAY,-1.0017395550401318,1
59,26,12,JUNK-I6,14,ACTION_Y,-2.083803827021088,0
59,27,11,JUNK-I5,17,MOVE_N,-2.803430280465102,0
59,28,0,CONST,9,DELAY,2.151676992095706,1
59,29,13,JUNK-I7,14,ACTION_Y,2.389355143894772,0
59,30,3,SELF_ENERGY,18,MOVE_S,3.357646412549211,1
59,31,13,JUNK-I7,10,THRESH,-2.7218848231452375,0
60,0,0,CONST,6,ADD,2.7991576891384624,1
60,1,13,JUNK-I7,12,JUNK-I6,-2.479201635792108,0
60,2,10,THRESH,8,CLAMP,1.3176671651356548,1
60,3,8,CLAMP,19,MOVE_E,2.453932309945982,1
60,4,2,LOCAL_RESOURCE,18,MOVE_S,0.9411908322397534,1
60,5,7,MUL,10,THRESH,-3.9768059327982423,1
60,6,7,MUL,21,JUNK-A7,2.369945371868038,0
60,7,5,JUNK-S5,8,CLAMP,2.8108767967772454,0
60,8,9,DELAY,11,JUNK-I5,2.4389172032837916,0
60,9,11,JUNK-I5,14,ACTION_Y,-3.359965819269387,0
60,10,12,JUNK-I6,10,THRESH,3.47422711874752,0
60,11,7,MUL,15,HARVEST,2.173650318918424,1
60,12,4,JUNK-S4,21,JUNK-A7,-3.425031281472213,0
60,13,4,JUNK-S4,10,THRESH,-0.23633533738212226,0
60,14,1,RAND,8,CLAMP,1.3303628650776695,1
60,15,12,JUNK-I6,11,JUNK-I5,-1.1996215704824977,0
60,16,5,JUNK-S5,19,MOVE_E,3.869991149632252,0
60,17,1,RAND,6,ADD,-2.3093966490676596,1
60,18,10,THRESH,8,CLAMP,0.8658711508529924,1
60,19,1,RAND,14,ACTION_Y,2.4085207678456984,1
60,20,10,THRESH,15,HARVEST,-0.07226783043916135,1
60,21,13,JUNK-I7,12,JUNK-I6,-3.5276955473494676,0
60,22,8,CLAMP,8,CLAMP,-2.030823694570757,1
60,23,6,ADD,12,JUNK-I6,2.2969450972014527,0
60,24,5,JUNK-S5,14,ACTION_Y,-1.7456587420270393,0
60,25,7,MUL,17,MOVE_N,-2.0700094607379373,1
60,26,2,LOCAL_RESOURCE,14,ACTION_Y,3.8118839075899533,1
60,27,0,CONST,14,ACTION_Y,2.3165990173039948,1
60,28,0,CONST,14,ACTION_Y,-1.9692983794671468,1
60,29,10,THRESH,21,JUNK-A7,2.6575518051698355,0
60,30,7,MUL,11,JUNK-I5,0.9508346812341685,0
60,31,2,LOCAL_RESOURCE,11,JUNK-I5,3.695669423505356,0
61,0,6,ADD,9,DELAY,-0.36426892910550246,1
61,1,11,JUNK-I5,20,MOVE_W,-0.770775475325785,0
61,2,12,JUNK-I6,18,MOVE_S,-2.975310525833918,0
61,3,5,JUNK-S5,19,MOVE_E,-0.31812494277779474,0
61,4,7,MUL,21,JUNK-A7,-2.717123935666982,0
61,5,0,CONST,16,REPRODUCE,0.5595873897518845,1
61,6,12,JUNK-I6,14,ACTION_Y,3.577623828852199,0
61,7,13,JUNK-I7,7,MUL,-0.576555681020539,0
61,8,6,ADD,16,REPRODUCE,-3.444807275612659,1
61,9,6,ADD,11,JUNK-I5,-1.5939207129123814,0
61,10,9,DELAY,10,THRESH,-3.827753532517472,1
61,11,3,SELF_ENERGY,20,MOVE_W,1.705984679708243,1
61,12,8,CLAMP,11,JUNK-I5,3.4730063783684804,0
61,13,0,CONST,9,DELAY,-2.1825617236854153,1
61,14,0,CONST,8,CLAMP,1.487350077822199,1
61,15,9,DELAY,10,THRESH,1.8832361827448347,1
61,16,1,RAND,15,HARVEST,0.8844264046143986,1
61,17,13,JUNK-I7,19,MOVE_E,0.7114474929044465,0
61,18,10,THRESH,10,THRESH,-0.5583666493728446,1
61,19,3,SELF_ENERGY,13,JUNK-I7,1.6490981780449843,0
61,20,8,CLAMP,9,DELAY,2.3515121921445354,1
61,21,13,JUNK-I7,10,THRESH,-1.5510727256080814,0
61,22,8,CLAMP,14,ACTION_Y,-3.0627155369731742,1
61,23,2,LOCAL_RESOURCE,9,DELAY,3.0741904965361493,1
61,24,9,DELAY,12,JUNK-I6,-0.6727500228888821,0
61,25,11,JUNK-I5,6,ADD,-0.5611743522446364,0
61,26,1,RAND,13,JUNK-I7,-1.5183568834498122,0
61,27,5,JUNK-S5,10,THRESH,2.436964018677328,0
61,28,10,THRESH,10,THRESH,2.410473952452162,1
61,29,10,THRESH,13,JUNK-I7,2.8747215186010315,0
61,30,2,LOCAL_RESOURCE,15,HARVEST,-1.9420758690145574,1
61,31,5,JUNK-S5,7,MUL,0.7846919156468398,0
62,0,4,JUNK-S4,21,JUNK-A7,3.083956419568468,0
62,1,12,JUNK-I6,9,DELAY,1.2566301461836604,0
62,2,12,JUNK-I6,7,MUL,-3.7658619953001495,0
62,3,11,JUNK-I5,15,HARVEST,1.8324533829767755,0
62,4,1,RAND,7,MUL,3.1431623279519028,1
62,5,10,THRESH,13,JUNK-I7,-2.641071810052797,0
62,6,10,THRESH,6,ADD,2.281075472273934,1
62,7,7,MUL,21,JUNK-A7,-3.194677571947386,0
62,8,3,SELF_ENERGY,10,THRESH,2.52424695577868,1
62,9,2,LOCAL_RESOURCE,8,CLAMP,-2.3537095248268076,1
62,10,0,CONST,20,MOVE_W,2.0233771782586136,1
62,11,1,RAND,12,JUNK-I6,1.6753440961943418,0
62,12,2,LOCAL_RESOURCE,21,JUNK-A7,0.23902096621601002,0
62,13,2,LOCAL_RESOURCE,7,MUL,3.4183172093874936,1
62,14,8,CLAMP,21,JUNK-A7,-1.3350016785180212,0
62,15,2,LOCAL_RESOURCE,19,MOVE_E,-0.5583666493728446,1
62,16,7,MUL,10,THRESH,-1.2932523575548571,1
62,17,3,SELF_ENERGY,13,JUNK-I7,-3.835077974791711,0
62,18,10,THRESH,16,REPRODUCE,-3.717886898403882,1
62,19,8,CLAMP,6,ADD,1.5454573198644979,1
62,20,12,JUNK-I6,15,HARVEST,2.839442121646779,0
62,21,8,CLAMP,19,MOVE_E,3.4008606219672233,1
62,22,7,MUL,17,MOVE_N,-1.957823419904172,1
62,23,10,THRESH,8,CLAMP,-0.6866664632099369,1
62,24,4,JUNK-S4,12,JUNK-I6,-2.5413373210852384,0
62,25,12,JUNK-I6,20,MOVE_W,3.1579332865382854,0
62,26,13,JUNK-I7,13,JUNK-I7,-0.17786187322611163,0
62,27,4,JUNK-S4,10,THRESH,-0.6488235114597003,0
62,28,2,LOCAL_RESOURCE,11,JUNK-I5,3.23886837366863,0
62,29,8,CLAMP,18,MOVE_S,1.9752800073244423,1
62,30,0,CONST,9,DELAY,-1.5561998352000488,1
62,31,8,CLAMP,7,MUL,2.9832453382976776,1
63,0,5,JUNK-S5,12,JUNK-I6,1.2776268807031466,0
63,1,10,THRESH,14,ACTION_Y,0.23401593066194648,1
63,2,5,JUNK-S5,17,MOVE_N,1.121127964110233,0
63,3,12,JUNK-I6,20,MOVE_W,-1.0146794030579547,0
63,4,6,ADD,18,MOVE_S,3.28293710135197,1
63,5,12,JUNK-I6,15,HARVEST,2.3310037537766655,0
63,6,11,JUNK-I5,10,THRESH,2.97567674794763,0
63,7,8,CLAMP,10,THRESH,-3.4003723258156073,1
63,8,2,LOCAL_RESOURCE,18,MOVE_S,3.2221442304757835,1
63,9,6,ADD,12,JUNK-I6,-0.3241065706350902,0
63,10,10,THRESH,10,THRESH,-1.7782525101474045,1
63,11,6,ADD,10,THRESH,-2.444166386913663,1
63,12,13,JUNK-I7,10,THRESH,-0.6728720969267861,0
63,13,4,JUNK-S4,7,MUL,3.993163853877377,0
63,14,0,CONST,19,MOVE_E,-0.6500442518387402,1
63,15,9,DELAY,17,MOVE_N,-3.107516708883938,1
63,16,4,JUNK-S4,8,CLAMP,-3.3867000335703605,0
63,17,4,JUNK-S4,10,THRESH,3.775261696218757,0
63,18,13,JUNK-I7,9,DELAY,-1.0559404278695028,0
63,19,13,JUNK-I7,15,HARVEST,-0.9441206091494492,0
63,20,11,JUNK-I5,21,JUNK-A7,3.5607776116214485,0
63,21,5,JUNK-S5,20,MOVE_W,3.2791528061769464,0
63,22,10,THRESH,8,CLAMP,-0.5307779168065432,1
63,23,8,CLAMP,6,ADD,1.1178319650868251,1
63,24,6,ADD,21,JUNK-A7,-1.4097109897152622,0
63,25,0,CONST,13,JUNK-I7,-3.4590899380474256,0
63,26,6,ADD,19,MOVE_E,-1.608935819574572,1
63,27,7,MUL,15,HARVEST,0.9028595843379009,1
63,28,0,CONST,16,REPRODUCE,-1.6332285531174657,1
63,29,1,RAND,17,MOVE_N,2.5154576250495926,1
63,30,5,JUNK-S5,21,JUNK-A7,-2.9373455000457778,0
63,31,13,JUNK-I7,12,JUNK-I6,-1.0657063509018219,0
64,0,4,JUNK-S4,15,HARVEST,-3.7774590289010286,0
64,1,2,LOCAL_RESOURCE,17,MOVE_N,-0.7049775688955351,1
64,2,4,JUNK-S4,16,REPRODUCE,-1.2899563585314493,0
64,3,3,SELF_ENERGY,12,JUNK-I6,0.06567583239234595,0
64,4,0,CONST,11,JUNK-I5,-0.6135441145054475,0
64,5,12,JUNK-I6,14,ACTION_Y,2.057802056947539,0
64,6,7,MUL,10,THRESH,3.084444715720084,1
64,7,0,CONST,21,JUNK-A7,3.0357371745963926,0
64,8,4,JUNK-S4,14,ACTION_Y,2.083437604907376,0
64,9,5,JUNK-S5,7,MUL,3.6384166997283853,0
64,10,9,DELAY,21,JUNK-A7,1.2771385845515304,0
64,11,8,CLAMP,10,THRESH,-3.205175939207129,1
64,12,2,LOCAL_RESOURCE,21,JUNK-A7,-3.4920499282815025,0
64,13,2,LOCAL_RESOURCE,11,JUNK-I5,-3.1995605334635457,0
64,14,1,RAND,12,JUNK-I6,-2.511062959685049,0
64,15,11,JUNK-I5,20,MOVE_W,2.596026490066225,0
64,16,3,SELF_ENERGY,21,JUNK-A7,1.0603350932340465,0
64,17,13,JUNK-I7,10,THRESH,-0.7403790398876919,0
64,18,12,JUNK-I6,6,ADD,-2.8949858088930935,0
64,19,6,ADD,16,REPRODUCE,-0.9122592852565081,1
64,20,7,MUL,21,JUNK-A7,-1.6807153538621173,0
64,21,9,DELAY,6,ADD,-3.6009399700918605,1
64,22,0,CONST,12,JUNK-I6,-0.5648365733817561,0
64,23,12,JUNK-I6,17,MOVE_N,-2.6754966887417218,0
64,24,6,ADD,18,MOVE_S,1.761772515030366,1
64,25,2,LOCAL_RESOURCE,17,MOVE_N,3.3624073000274666,1
64,26,9,DELAY,9,DELAY,0.5611743522446364,1
64,27,4,JUNK-S4,14,ACTION_Y,-1.153721732230598,0
64,28,7,MUL,18,MOVE_S,1.4742881557664724,1
64,29,12,JUNK-I6,14,ACTION_Y,3.617175817133091,0
64,30,6,ADD,13,JUNK-I7,-0.5119785149693289,0
64,31,3,SELF_ENERGY,19,MOVE_E,2.378124332407605,1
65,0,11,JUNK-I5,13,JUNK-I7,-0.6245307779168066,0
65,1,11,JUNK-I5,11,JUNK-I5,-0.24597918637653737,0
65,2,9,DELAY,19,MOVE_E,-1.9093600268562883,1
65,3,1,RAND,6,ADD,-2.3682363353373823,1
65,4,3,SELF_ENERGY,13,JUNK-I7,-3.6138798181096834,0
65,5,9,DELAY,16,REPRODUCE,-1.75945310831019,1
65,6,9,DELAY,19,MOVE_E,0.837061677907651,1
65,7,4,JUNK-S4,8,CLAMP,3.3856013672292247,0
65,8,7,MUL,11,JUNK-I5,0.4964751121555223,0
65,9,5,JUNK-S5,16,REPRODUCE,3.351908932767724,0
65,10,12,JUNK-I6,12,JUNK-I6,-2.98055970946379,0
65,11,3,SELF_ENERGY,21,JUNK-A7,0.4359263893551439,0
65,12,4,JUNK-S4,12,JUNK-I6,1.8991058076723533,0
65,13,5,JUNK-S5,13,JUNK-I7,3.4697103793450728,0
65,14,3,SELF_ENERGY,10,THRESH,2.326975310525834,1
65,15,3,SELF_ENERGY,9,DELAY,-1.6033204138309884,1
65,16,12,JUNK-I6,21,JUNK-A7,-2.513382366405225,0
65,17,13,JUNK-I7,17,MOVE_N,-2.3744621112704856,0
65,18,4,JUNK-S4,12,JUNK-I6,0.7483138523514512,0
65,19,7,MUL,12,JUNK-I6,-1.6075930051576282,0
65,20,13,JUNK-I7,14,ACTION_Y,0.034180730613116855,0
65,21,7,MUL,20,MOVE_W,-1.9977416302987763,1
65,22,11,JUNK-I5,8,CLAMP,-1.2565080721457564,0
65,23,10,THRESH,10,THRESH,0.5982848597674489,1
65,24,4,JUNK-S4,13,JUNK-I7,0.8921170690023499,0
65,25,12,JUNK-I6,17,MOVE_N,-1.0784020508438368,0
65,26,4,JUNK-S4,9,DELAY,-0.3294778283028657,0
65,27,10,THRESH,7,MUL,-0.5908383434553056,1
65,28,9,DELAY,11,JUNK-I5,2.730063783684805,0
65,29,6,ADD,14,ACTION_Y,2.507766960661641,1
65,30,10,THRESH,11,JUNK-I5,0.9724417859431745,0
65,31,13,JUNK-I7,9,DELAY,-1.3782158879360331,0
66,0,3,SELF_ENERGY,16,REPRODUCE,-3.9704580828272347,1
66,1,11,JUNK-I5,11,JUNK-I5,-2.4969023712881864,0
66,2,13,JUNK-I7,11,JUNK-I5,-1.9213232825708793,0
66,3,0,CONST,14,ACTION_Y,0.3182470168156987,1
66,4,5,JUNK-S5,14,ACTION_Y,-3.1044648579363385,0
66,5,7,MUL,18,MOVE_S,3.056367687002167,1
66,6,7,MUL,10,THRESH,0.17957090975676748,1
66,7,2,LOCAL_RESOURCE,12,JUNK-I6,0.4943998535111545,0
66,8,7,MUL,11,JUNK-I5,1.781670583208716,0
66,9,4,JUNK-S4,20,MOVE_W,-3.2408215582750937,0
66,10,3,SELF_ENERGY,13,JUNK-I7,0.9990539262062441,0
66,11,10,THRESH,14,ACTION_Y,-0.11438337351603747,1
66,12,2,LOCAL_RESOURCE,13,JUNK-I7,2.974700155644398,0
66,13,0,CONST,8,CLAMP,-1.7244178594317454,1
66,14,4,JUNK-S4,6,ADD,-2.946256904812769,0
66,15,12,JUNK-I6,7,MUL,-2.1026032288583028,0
66,16,12,JUNK-I6,16,REPRODUCE,-1.3224280526139103,0
